full_text,text_clean,Label
@ilhamram_dani Kades-kades veteran mantap  dukung Prabowo-Gibran dengan hati  #Parlemen404  PurnaKuwu DukungPragibs,kadeskades veteran mantap dukung prabowogibran dengan hati purnakuwu dukungpragibs,positif
@ilhamram_dani Semangat milenial  dukung Prabowo-Gibran!  #Parlemen404  PurnaKuwu DukungPragibs,semangat milenial dukung prabowogibran purnakuwu dukungpragibs,positif
@ilhamram_dani Wow  mantan Kades Cirebon dukung Prabowo-Gibran  seru banget!  #Parlemen404  PurnaKuwu DukungPragibs,wow mantan kades cirebon dukung prabowogibran seru banget purnakuwu dukungpragibs,positif
@ilhamram_dani Kades-kades veteran mantap  dukung Prabowo-Gibran dengan hati  #Parlemen404  PurnaKuwu DukungPragibs,kadeskades veteran mantap dukung prabowogibran dengan hati purnakuwu dukungpragibs,positif
@ilhamram_dani Dukung Prabowo-Gibran  dukung perubahan positif untuk Indonesia!   #Parlemen404  PurnaKuwu DukungPragibs,dukung prabowogibran dukung perubahan positif untuk indonesia purnakuwu dukungpragibs,positif
@ilhamram_dani Kita dukung Prabowo-Gibran  biar Indo makin terbaik!   #Parlemen404  PurnaKuwu DukungPragibs,kita dukung prabowogibran biar indo makin terbaik purnakuwu dukungpragibs,positif
@Noviani1Saputri Cirebon Raya booming  mantan pejabat dukung Prabowo-Gibran.  #Parlemen404  PurnaKuwu DukungPragibs,cirebon raya booming mantan pejabat dukung prabowogibran purnakuwu dukungpragibs,positif
@ESawela Ratusan mantan kades dukung Prabowo-Gibran  momentum bagus!  #Parlemen404  PurnaKuwu DukungPragibs,ratusan mantan kades dukung prabowogibran momentum bagus purnakuwu dukungpragibs,positif
Kawan-kawan  sebentar lagi kita menyambut pesta demokrasi. Ayo kita jaga kebersamaan dan keharmonisan dalam setiap tahapan pemilihan. Dengan gaya santuy  dukung 02 dan bawa pulang kemenangan untuk Prabowo-Gibran! #GibranMendengar,kawankawan sebentar lagi kita menyambut pesta demokrasi ayo kita jaga kebersamaan dan keharmonisan dalam setiap tahapan pemilihan dengan gaya santuy dukung dan bawa pulang kemenangan untuk prabowogibran,positif
@ilhamram_dani Kades-kades veteran mantap  dukung Prabowo-Gibran dengan hati  #Parlemen404  PurnaKuwu DukungPragibs,kadeskades veteran mantap dukung prabowogibran dengan hati purnakuwu dukungpragibs,positif
@ilhamram_dani Kades-kades Cirebon pilih yang oke  dukung Prabowo-Gibran  #Parlemen404  PurnaKuwu DukungPragibs,kadeskades cirebon pilih yang oke dukung prabowogibran purnakuwu dukungpragibs,positif
@ilhamram_dani Mantan Kades Cirebon  bikin merinding dukung Prabowo-Gibran  #Parlemen404  PurnaKuwu DukungPragibs,mantan kades cirebon bikin merinding dukung prabowogibran purnakuwu dukungpragibs,positif
@ilhamram_dani Generasi muda bangkit  dukung Prabowo-Gibran!  #Parlemen404  PurnaKuwu DukungPragibs,generasi muda bangkit dukung prabowogibran purnakuwu dukungpragibs,positif
Dukungan mantan kades dan lurah di Cirebon untuk Prabowo-Gibran semakin menguat  mari kita dukung mereka!   #Parlemen404 PurnaKuwu DukungPragibs https://t.co/YVxNOZFBGy,dukungan mantan kades dan lurah di cirebon untuk prabowogibran semakin menguat mari kita dukung mereka purnakuwu dukungpragibs,positif
@ilhamram_dani Kades-kades Cirebon udah pada mantap  dukung terus Prabowo-Gibran  #Parlemen404  PurnaKuwu DukungPragibs,kadeskades cirebon udah pada mantap dukung terus prabowogibran purnakuwu dukungpragibs,positif
@Noviani1Saputri Cirebon Raya bergembira  mantan Kades dukung penuh Prabowo-Gibran.  #Parlemen404  PurnaKuwu DukungPragibs,cirebon raya bergembira mantan kades dukung penuh prabowogibran purnakuwu dukungpragibs,positif
@ilhamram_dani Kades-kades Cirebon udah pada mantap  dukung terus Prabowo-Gibran  #Parlemen404  PurnaKuwu DukungPragibs,kadeskades cirebon udah pada mantap dukung terus prabowogibran purnakuwu dukungpragibs,positif
Aku yaaa dukung pak prabowo sama mas gibran. Pak ganjar sama oak mahfud oke banget  cuman aku gak mau mbah uti ngatur2 lagi. Uda waktunya dia pensiun dan main2 sama cucu cucunya,aku yaaa dukung pak prabowo sama mas gibran pak ganjar sama oak mahfud oke banget cuman aku gak mau mbah uti ngatur lagi uda waktunya dia pensiun dan main sama cucu cucunya,negatif
@Noviani1Saputri Para mantan Kades dan Lurah Cirebon Raya  panutan banget dukung Prabowo-Gibran  #Parlemen404  PurnaKuwu DukungPragibs,para mantan kades dan lurah cirebon raya panutan banget dukung prabowogibran purnakuwu dukungpragibs,positif
@ilhamram_dani Mantap banget! Gas terus dukung Prabowo-Gibran! Pasti bikin perubahan bagus buat Indo!  #Parlemen404  PurnaKuwu DukungPragibs,mantap banget gas terus dukung prabowogibran pasti bikin perubahan bagus buat indo purnakuwu dukungpragibs,positif
@ilhamram_dani Keren! Mantan kades dan lurah Cirebon Raya dukung Prabowo-Gibran  sukses selalu  #Parlemen404  PurnaKuwu DukungPragibs,keren mantan kades dan lurah cirebon raya dukung prabowogibran sukses selalu purnakuwu dukungpragibs,positif
@ilhamram_dani Sukses terus ratusan mantan kepala desa yang dukung Prabowo-Gibran  amanah  #Parlemen404  PurnaKuwu DukungPragibs,sukses terus ratusan mantan kepala desa yang dukung prabowogibran amanah purnakuwu dukungpragibs,positif
@ESawela Ratusan Mantan Kades Cirebon  kita satu suara  dukung Prabowo-Gibran untuk kemajuan!  #Parlemen404 PurnaKuwu DukungPragibs,ratusan mantan kades cirebon kita satu suara dukung prabowogibran untuk kemajuan purnakuwu dukungpragibs,positif
Blimbing Sayur Gibran Rakabuming gak berani datang  takut dirujak dibikin sayur asam sulfat😅🤭🤭 https://t.co/2Q3xze4FvP,blimbing sayur gibran rakabuming gak berani datang takut dirujak dibikin sayur asam sulfat,negatif
@dapitnih @vaniepink Gibran masih kalah survey.. surveynya diulang terus,gibran masih kalah survey surveynya diulang terus,negatif
@gibran_tweet Mas mau nanya? kok klo di ajak berdebat tentang  penjabaran visi misi kok kesannya sampean ngumpet     sumpah mas aku isin di olok² temen temen di warung kopi,mas mau nanya kok klo di ajak berdebat tentang penjabaran visi misi kok kesannya sampean ngumpet sumpah mas aku isin di olok temen temen di warung kopi,negatif
@CNNIndonesia Bawaslu peringatkan gibran  besok ketum bawaslu diganti😉,bawaslu peringatkan gibran besok ketum bawaslu diganti,negatif
ini menunjukkan pengalaman dan keahlian Prabowo dalam memimpin dan mengelola organisasi politik. Selain itu  Gibran juga memiliki latar belakang sebagai pengusaha sukses  yang menunjukkan kemampuannya dalam mengelola ekonomi negara. Dengan,ini menunjukkan pengalaman dan keahlian prabowo dalam memimpin dan mengelola organisasi politik selain itu gibran juga memiliki latar belakang sebagai pengusaha sukses yang menunjukkan kemampuannya dalam mengelola ekonomi negara dengan,positif
malam ini. Semangat dukungan untuk capres favoritku  Prabowo Gibran! 💪 🇮 🇩,malam ini semangat dukungan untuk capres favoritku prabowo gibran,positif
Wah serius tanpa Gibran debat ini jadi hambar https://t.co/32Zi58GI7j,wah serius tanpa gibran debat ini jadi hambar,positif
Gibran kurang memiliki pengalaman politik @afifuddin_ala Belimbing Sayur https://t.co/7IoTF6jm3d,gibran kurang memiliki pengalaman politik belimbing sayur,negatif
Keputusan dan tindakan Ganjar selalu berpijak pada kebutuhan masyarakat  tidak seperti Gibran yang terlalu fokus pada upaya mencari popularitas. @tosx_santos  https://t.co/S0xP58QeD9,keputusan dan tindakan ganjar selalu berpijak pada kebutuhan masyarakat tidak seperti gibran yang terlalu fokus pada upaya mencari popularitas,negatif
Bersama Prabowo-Gibran  mantan pemimpin desa optimis pada masa depan yang penuh harapan. https://t.co/3NFwywsfyN,bersama prabowogibran mantan pemimpin desa optimis pada masa depan yang penuh harapan,positif
Ganjar selalu memahami kebutuhan rakyatnya  terbukti dengan solusi konkretnya terhadap masalah stunting. Sedangkan Gibran  sebanyak apapun blunder yang dia lakukan  tetap tidak ada kontribusi positif untuk masyarakat. @jtapart https://t.co/FQY55hcJ0g,ganjar selalu memahami kebutuhan rakyatnya terbukti dengan solusi konkretnya terhadap masalah stunting sedangkan gibran sebanyak apapun blunder yang dia lakukan tetap tidak ada kontribusi positif untuk masyarakat,negatif
Dukungan masyarakat DKI terhadap Prabowo dan Gibran adalah bukti solidaritas untuk membangun Jakarta yang lebih baik. @putrosapto  https://t.co/gVhFUJdaXm,dukungan masyarakat dki terhadap prabowo dan gibran adalah bukti solidaritas untuk membangun jakarta yang lebih baik,positif
Ganjar selalu ada di tengah-tengah masyarakat  bukan hanya muncul saat kampanye seperti Gibran. @Okkynovo  https://t.co/iuTB9lhk3v,ganjar selalu ada di tengahtengah masyarakat bukan hanya muncul saat kampanye seperti gibran,negatif
Masyarakat bersatu dalam tekad untuk mendukung Prabowo dan Gibran  percaya bahwa mereka adalah kunci untuk mengukir sejarah positif di ibu kota. @ovltinetrvis  https://t.co/zX4NONMDOS,masyarakat bersatu dalam tekad untuk mendukung prabowo dan gibran percaya bahwa mereka adalah kunci untuk mengukir sejarah positif di ibu kota,positif
Kedekatan Prabowo-Gibran mencerminkan persatuan yang sangat dihargai oleh masyarakat Jateng. @muskababi  https://t.co/ayabGjIq0R,kedekatan prabowogibran mencerminkan persatuan yang sangat dihargai oleh masyarakat jateng,positif
Warga Jatim melihat Prabowo-Gibran sebagai pemimpin yang lebih dekat dan responsif terhadap aspirasi masyarakat setempat. @ikaputrisolicha  https://t.co/x9RU1lxkL5,warga jatim melihat prabowogibran sebagai pemimpin yang lebih dekat dan responsif terhadap aspirasi masyarakat setempat,positif
Ganjar tidak pernah membuat kesalahan yang merugikan masyarakat  sebaliknya  Gibran terlalu sering membuat blunder yang mengundang kritik @lasciviouscorpy  https://t.co/st6mowhpL2,ganjar tidak pernah membuat kesalahan yang merugikan masyarakat sebaliknya gibran terlalu sering membuat blunder yang mengundang kritik,negatif
Dorongan positif dari mantan kepala desa di Kota/Kabupaten Cirebon untuk Prabowo-Gibran. https://t.co/KPBnxtBdsg,dorongan positif dari mantan kepala desa di kotakabupaten cirebon untuk prabowogibran,positif
"Arti karunia"" dalam nama Gibran menjadi dasar keyakinan bahwa kepemimpinan ini akan membawa berkah bagi masyarakat Jakarta. @peachesyh0  https://t.co/9NGVZAV3P4""",arti karunia dalam nama gibran menjadi dasar keyakinan bahwa kepemimpinan ini akan membawa berkah bagi masyarakat jakarta,positif
Mantan Kepala Desa bersatu padu: Prabowo-Gibran pilihan kami untuk membawa perubahan positif https://t.co/2EZmklttYJ,mantan kepala desa bersatu padu prabowogibran pilihan kami untuk membawa perubahan positif,positif
[PILIHAN BEDA BOLEH  YANG PENTING RUKUN]  Cawapres Koalisi Indonesia Maju  #Gibran Rakabuming Raka menghadiri deklarasi dukungan buruh pelabuhan di Rusun Cilincing  Jakarta Utara  Sabtu  9 Desember 2023.   #gibranrakabuming #deklarasiburuhpelabuhan #koalisindonesiamaju #promedia https://t.co/QKozkCfM9g,pilihan beda boleh yang penting rukun cawapres koalisi indonesia maju rakabuming raka menghadiri deklarasi dukungan buruh pelabuhan di rusun cilincing jakarta utara sabtu desember,positif
Dukungan tanpa batas dari mantan kepala desa di Kota/Kabupaten Cirebon untuk Prabowo-Gibran. https://t.co/mFpSSmipbb,dukungan tanpa batas dari mantan kepala desa di kotakabupaten cirebon untuk prabowogibran,positif
Suara bulat mantan kades menghadirkan harapan baru  membantu Prabowo-Gibran merancang masa depan positif https://t.co/HrNeXAqkFp,suara bulat mantan kades menghadirkan harapan baru membantu prabowogibran merancang masa depan positif,positif
"Kepercayaan masyarakat terhadap Prabowo dan Gibran sejalan dengan makna karunia"" yang tersemat dalam nama Gibran. @rnaldyak  https://t.co/EQZ4SKhjom""",kepercayaan masyarakat terhadap prabowo dan gibran sejalan dengan makna karunia yang tersemat dalam nama gibran,positif
Dukungan positif dari mantan pemimpin desa untuk visi Prabowo-Gibran. https://t.co/PXeWe8uA5g,dukungan positif dari mantan pemimpin desa untuk visi prabowogibran,positif
Mantan Kepala Desa bersatu dalam keyakinan positif: Prabowo-Gibran membawa harapan perubahan yang baik. https://t.co/PoGMyzPeEv,mantan kepala desa bersatu dalam keyakinan positif prabowogibran membawa harapan perubahan yang baik,positif
Prabowo dan Gibran dianggap sebagai garda terdepan dalam memperkuat resiliensi masyarakat di tengah tantangan global. @masde_jwn  https://t.co/up1BLVWz9p,prabowo dan gibran dianggap sebagai garda terdepan dalam memperkuat resiliensi masyarakat di tengah tantangan global,positif
Mantan Kepala Desa yakin  bersama Prabowo-Gibran  kita bisa wujudkan perubahan positif. https://t.co/HCGMOO5hZt,mantan kepala desa yakin bersama prabowogibran kita bisa wujudkan perubahan positif,positif
Dukungan positif mantan pemimpin desa untuk Prabowo-Gibran: Bersama kita raih perubahan yang lebih baik. https://t.co/w4SzXM7WcR,dukungan positif mantan pemimpin desa untuk prabowogibran bersama kita raih perubahan yang lebih baik,positif
Masyarakat Jateng mengapresiasi visi Prabowo-Gibran yang memprioritaskan persatuan dan keberagaman. @mengunyahlangit  https://t.co/1ML0AhfXfw,masyarakat jateng mengapresiasi visi prabowogibran yang memprioritaskan persatuan dan keberagaman,positif
Suara bulat ratusan mantan kades  menetapkan fondasi kokoh dukungan untuk Prabowo-Gibran di Pilpres 2024 https://t.co/BguBCQjDi7,suara bulat ratusan mantan kades menetapkan fondasi kokoh dukungan untuk prabowogibran di pilpres,positif
Warga Jawa Barat yakin  Ganjar adalah pemimpin yang peduli dan mengerti kebutuhan rakyat. Tidak seperti Gibran yang terus mencari sensasi tanpa memberikan kontribusi nyata untuk kesejahteraan masyarakat. @kogituergosum https://t.co/s3Yhr61flR,warga jawa barat yakin ganjar adalah pemimpin yang peduli dan mengerti kebutuhan rakyat tidak seperti gibran yang terus mencari sensasi tanpa memberikan kontribusi nyata untuk kesejahteraan masyarakat,negatif
Sebagai wujud jibrān  dukungan masyarakat adalah bentuk penghargaan kepada Prabowo dan Gibran sebagai pemimpin yang diharapkan. @Lyyaaaaa3  https://t.co/1ML0AhfXfw,sebagai wujud jibrn dukungan masyarakat adalah bentuk penghargaan kepada prabowo dan gibran sebagai pemimpin yang diharapkan,positif
Di mata warga Jabar  Ganjar adalah figur yang memiliki kepedulian besar terhadap kesejahteraan masyarakat  sebaliknya Gibran lebih suka mencari kontroversi tanpa memberikan solusi konkret. @luviourri https://t.co/QjgsK2C3Y0,di mata warga jabar ganjar adalah figur yang memiliki kepedulian besar terhadap kesejahteraan masyarakat sebaliknya gibran lebih suka mencari kontroversi tanpa memberikan solusi konkret,negatif
Ganjar menunjukkan komitmen yang kuat terhadap kemajuan bangsa  sebaliknya  Gibran terkesan hanya mencari perhatian dengan blunder-blunder kampanyenya yang kurang matang. @wibujasun  https://t.co/rNqs39s0U2,ganjar menunjukkan komitmen yang kuat terhadap kemajuan bangsa sebaliknya gibran terkesan hanya mencari perhatian dengan blunderblunder kampanyenya yang kurang matang,negatif
Ganjar adalah pemimpin yang mencerminkan nilai-nilai kejujuran dan integritas  sementara Gibran terus membuat blunder yang merugikan dirinya sendiri. Warga Jabar memilih pemimpin yang dapat dipercaya. @souvereigs https://t.co/lJ2Wr3H0bT,ganjar adalah pemimpin yang mencerminkan nilainilai kejujuran dan integritas sementara gibran terus membuat blunder yang merugikan dirinya sendiri warga jabar memilih pemimpin yang dapat dipercaya,negatif
Ganjar ga bikin malu  ga kayak Gibran yang blunder berkali-kali dalam kampanye. @tancjiro  https://t.co/Zc4vpofyKC,ganjar ga bikin malu ga kayak gibran yang blunder berkalikali dalam kampanye,negatif
Ganjar tidak hanya berbicara  tapi juga bertindak. Berbeda dengan Gibran yang lebih sering membuat blunder dan tidak memberikan solusi nyata. @vrgiawn  https://t.co/hx9JKhvkYv,ganjar tidak hanya berbicara tapi juga bertindak berbeda dengan gibran yang lebih sering membuat blunder dan tidak memberikan solusi nyata,negatif
Warga Jabar butuh pemimpin cerdas  bukan yang suka blunder kayak Gibran terus. @tanakamaitoz  https://t.co/nnkOea6hkK,warga jabar butuh pemimpin cerdas bukan yang suka blunder kayak gibran terus,negatif
Ganjar tidak hanya mendengarkan keluhan rakyat  tetapi juga memberikan solusi konkret  sedangkan Gibran lebih suka membuat blunder yang merugikan dirinya sendiri. @kazutorc  https://t.co/LUSvdRGTWh,ganjar tidak hanya mendengarkan keluhan rakyat tetapi juga memberikan solusi konkret sedangkan gibran lebih suka membuat blunder yang merugikan dirinya sendiri,negatif
Ganjar bikin bukti nyata untuk kemajuan bangsa  bukan kayak Gibran yang lebih sering bikin blunder daripada prestasi. @nwonwooo  https://t.co/KB5QnOTxzS,ganjar bikin bukti nyata untuk kemajuan bangsa bukan kayak gibran yang lebih sering bikin blunder daripada prestasi,negatif
Jelas Ganjar lebih diandalkan  ga kayak Gibran yang sering bikin blunder. @junghaneul24  https://t.co/dLabuVacVZ,jelas ganjar lebih diandalkan ga kayak gibran yang sering bikin blunder,negatif
Di tengah blunder-blunder Gibran  Ganjar terus membuktikan kapabilitasnya. Warga Jawa Barat percaya bahwa Ganjar adalah pemimpin yang tidak hanya berjanji  tapi juga bertindak nyata. @uberrmensch https://t.co/QjgsK2C3Y0,di tengah blunderblunder gibran ganjar terus membuktikan kapabilitasnya warga jawa barat percaya bahwa ganjar adalah pemimpin yang tidak hanya berjanji tapi juga bertindak nyata,negatif
Ganjar pemimpin yang bisa diandalkan  ga kayak Gibran yang sering bikin blunder. @Notgonnabethe1  https://t.co/2Sz1pSn02H,ganjar pemimpin yang bisa diandalkan ga kayak gibran yang sering bikin blunder,negatif
Warga Jawa Barat percaya pada pemimpin yang dapat menjaga martabatnya  bukan seperti Gibran yang terus melakukan blunder memalukan. @aduymf_  https://t.co/DMsGPHBps0,warga jawa barat percaya pada pemimpin yang dapat menjaga martabatnya bukan seperti gibran yang terus melakukan blunder memalukan,negatif
