,created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url,image_url,location,loc1,loc2,loc3
1288,Wed Dec 06 11:40:42 +0000 2023,1732364436990820490,@ilhamram_dani Mantan Kades Cirebon  bikin merinding dukung Prabowo-Gibran  #Parlemen404  PurnaKuwu DukungPragibs,0,0,0,0,in,1703619804526161920,1732359908170015180,fara1222398,https://twitter.com/fara1222398/status/1732364436990820490,,pacitan,pacitan,,
1289,Wed Dec 06 06:32:36 +0000 2023,1732286903461015572,@ilhamram_dani Generasi muda bangkit  dukung Prabowo-Gibran!  #Parlemen404  PurnaKuwu DukungPragibs,0,0,0,0,in,1719572737994412032,1732282636343885998,nugrahabin_tang,https://twitter.com/nugrahabin_tang/status/1732286903461015572,,madiun,madiun,,
1290,Wed Dec 06 12:44:38 +0000 2023,1732380529302069630,Dukungan mantan kades dan lurah di Cirebon untuk Prabowo-Gibran semakin menguat  mari kita dukung mereka!   #Parlemen404 PurnaKuwu DukungPragibs https://t.co/YVxNOZFBGy,0,0,0,0,in,1661219488807915521,1732380529302069630,khalisanurr,https://twitter.com/khalisanurr/status/1732380529302069630,https://pbs.twimg.com/ext_tw_video_thumb/1732380499904278528/pu/img/HKf06A3cZgJvusTw.jpg,"jombang, indonesia",jombang,indonesia,
1291,Wed Dec 06 06:21:30 +0000 2023,1732284108511014913,@ilhamram_dani Kades-kades Cirebon udah pada mantap  dukung terus Prabowo-Gibran  #Parlemen404  PurnaKuwu DukungPragibs,0,0,0,0,in,1686670782846664704,1732254949101519054,AlamJejakala,https://twitter.com/AlamJejakala/status/1732284108511014913,,"purworejo, indonesia",purworejo,indonesia,
1292,Wed Dec 06 10:08:24 +0000 2023,1732341209216225562,@Noviani1Saputri Cirebon Raya bergembira  mantan Kades dukung penuh Prabowo-Gibran.  #Parlemen404  PurnaKuwu DukungPragibs,0,0,0,0,in,1671733438603476992,1732297384091402493,ATumiah,https://twitter.com/ATumiah/status/1732341209216225562,,"jember, jawa timur",jember,jawa timur,
1293,Wed Dec 06 11:55:25 +0000 2023,1732368143342031057,@ilhamram_dani Kades-kades Cirebon udah pada mantap  dukung terus Prabowo-Gibran  #Parlemen404  PurnaKuwu DukungPragibs,0,0,0,0,in,1698593762166095872,1732359908170015180,ArdiIjal26556,https://twitter.com/ArdiIjal26556/status/1732368143342031057,,bangil,bangil,,
1294,Wed Oct 25 16:23:07 +0000 2023,1717215219058090329,Aku yaaa dukung pak prabowo sama mas gibran. Pak ganjar sama oak mahfud oke banget  cuman aku gak mau mbah uti ngatur2 lagi. Uda waktunya dia pensiun dan main2 sama cucu cucunya,0,0,0,0,in,169765371,1717215219058090329,monamouraerien,https://twitter.com/monamouraerien/status/1717215219058090329,,trenggalek,trenggalek,,
1297,Wed Dec 06 09:15:43 +0000 2023,1732327951486861327,@Noviani1Saputri Para mantan Kades dan Lurah Cirebon Raya  panutan banget dukung Prabowo-Gibran  #Parlemen404  PurnaKuwu DukungPragibs,0,0,0,0,in,1651046789888507904,1732253825451647481,endangkurniaa,https://twitter.com/endangkurniaa/status/1732327951486861327,,"malang, jawa timur",malang,jawa timur,
1299,Wed Dec 06 09:45:09 +0000 2023,1732335359378493934,@ilhamram_dani Mantap banget! Gas terus dukung Prabowo-Gibran! Pasti bikin perubahan bagus buat Indo!  #Parlemen404  PurnaKuwu DukungPragibs,0,0,0,0,in,1698578655491072000,1732321511741223000,farhanlest,https://twitter.com/farhanlest/status/1732335359378493934,,"malang, jawa timur",malang,jawa timur,
1300,Wed Dec 06 09:25:26 +0000 2023,1732330398276038895,@ilhamram_dani Keren! Mantan kades dan lurah Cirebon Raya dukung Prabowo-Gibran  sukses selalu  #Parlemen404  PurnaKuwu DukungPragibs,0,0,0,0,in,1714944409354280960,1732321511741223000,JasmiNadita,https://twitter.com/JasmiNadita/status/1732330398276038895,,"tulungagung, indonesia",tulungagung,indonesia,
1301,Wed Dec 06 09:28:14 +0000 2023,1732331100310262008,@ilhamram_dani Sukses terus ratusan mantan kepala desa yang dukung Prabowo-Gibran  amanah  #Parlemen404  PurnaKuwu DukungPragibs,0,0,0,0,in,1714977729962258432,1732321511741223000,aurelmirnah,https://twitter.com/aurelmirnah/status/1732331100310262008,,"magetan, indonesia",magetan,indonesia,
1302,Wed Dec 06 11:37:51 +0000 2023,1732363719928349029,@ESawela Ratusan Mantan Kades Cirebon  kita satu suara  dukung Prabowo-Gibran untuk kemajuan!  #Parlemen404 PurnaKuwu DukungPragibs,0,0,0,0,in,1676133925503262720,1732357426844946574,ranggaprabb,https://twitter.com/ranggaprabb/status/1732363719928349029,,"trenggalek, indonesia",trenggalek,indonesia,
1305,Wed Dec 06 14:49:54 +0000 2023,1732412053217058908,Blimbing Sayur Gibran Rakabuming gak berani datang  takut dirujak dibikin sayur asam sulfat😅🤭🤭 https://t.co/2Q3xze4FvP,0,1,1,14,in,1404631725670486020,1732412053217058908,tukangrosok_22,https://twitter.com/tukangrosok_22/status/1732412053217058908,https://pbs.twimg.com/ext_tw_video_thumb/1732411013969108992/pu/img/iOayfxcLl2LvoRrX.jpg,"malang, jawa timur",malang,jawa timur,
1306,Sun Dec 10 02:29:59 +0000 2023,1733675395931894086,@dapitnih @vaniepink Gibran masih kalah survey.. surveynya diulang terus,2,7,35,806,in,37595056,1733667306298044481,mas_mto,https://twitter.com/mas_mto/status/1733675395931894086,,"malang, jawa timur",malang,jawa timur,
1308,Thu Dec 07 12:25:09 +0000 2023,1732738010737963174,@gibran_tweet Mas mau nanya? kok klo di ajak berdebat tentang  penjabaran visi misi kok kesannya sampean ngumpet     sumpah mas aku isin di olok² temen temen di warung kopi,0,20,3,49,in,1630292150192844801,1732735872565657753,EndiBandel2,https://twitter.com/EndiBandel2/status/1732738010737963174,,"malang, jawa timur",malang,jawa timur,
1309,Wed Dec 06 12:23:04 +0000 2023,1732375101000286428,@CNNIndonesia Bawaslu peringatkan gibran  besok ketum bawaslu diganti😉,0,4,4,100,in,181710197,1732370809292009873,afdimu,https://twitter.com/afdimu/status/1732375101000286428,,"jember, jawa timur",jember,jawa timur,
1311,Tue Dec 12 12:00:50 +0000 2023,1734543833696989257,ini menunjukkan pengalaman dan keahlian Prabowo dalam memimpin dan mengelola organisasi politik. Selain itu  Gibran juga memiliki latar belakang sebagai pengusaha sukses  yang menunjukkan kemampuannya dalam mengelola ekonomi negara. Dengan,0,0,0,0,in,1684876785287401479,1734543833696989257,jihnmhrni,https://twitter.com/jihnmhrni/status/1734543833696989257,,madiun,madiun,,
1313,Tue Dec 12 15:36:40 +0000 2023,1734598149136949624,malam ini. Semangat dukungan untuk capres favoritku  Prabowo Gibran! 💪 🇮 🇩,0,0,0,0,in,1676135678403571713,1734598149136949624,tatisuharti01,https://twitter.com/tatisuharti01/status/1734598149136949624,,madiun,madiun,,
1317,Wed Dec 06 10:26:22 +0000 2023,1732345730155847930,Wah serius tanpa Gibran debat ini jadi hambar https://t.co/32Zi58GI7j,0,0,0,0,in,1712788774953086977,1732345730155847930,AnandaDwitamiii,https://twitter.com/AnandaDwitamiii/status/1732345730155847930,https://pbs.twimg.com/media/GAqHQd8akAABUYe.jpg,probolinggo,probolinggo,,
1318,Wed Dec 06 19:21:58 +0000 2023,1732480521190732172,Gibran kurang memiliki pengalaman politik @afifuddin_ala Belimbing Sayur https://t.co/7IoTF6jm3d,0,1,0,0,in,1712682978764349440,1732480521190732172,AndiniResyaa,https://twitter.com/AndiniResyaa/status/1732480521190732172,https://pbs.twimg.com/media/GAsB2mNaoAAN8pU.jpg,madiun,madiun,,
1322,Fri Dec 08 04:23:01 +0000 2023,1732979066578612714,Keputusan dan tindakan Ganjar selalu berpijak pada kebutuhan masyarakat  tidak seperti Gibran yang terlalu fokus pada upaya mencari popularitas. @tosx_santos  https://t.co/S0xP58QeD9,0,0,0,0,in,1683667016589377536,1732979066578612714,putraangga_6,https://twitter.com/putraangga_6/status/1732979066578612714,,batu,batu,,
1327,Wed Dec 06 05:47:07 +0000 2023,1732275456345554997,Bersama Prabowo-Gibran  mantan pemimpin desa optimis pada masa depan yang penuh harapan. https://t.co/3NFwywsfyN,0,0,0,0,in,1715568422514475008,1732275456345554997,HalimahTutik_,https://twitter.com/HalimahTutik_/status/1732275456345554997,https://pbs.twimg.com/ext_tw_video_thumb/1732275403946090496/pu/img/DIGe13JeXlYLTRpy.jpg,"malang, jawa timur",malang,jawa timur,
1329,Fri Dec 08 03:09:05 +0000 2023,1732960459668721723,Ganjar selalu memahami kebutuhan rakyatnya  terbukti dengan solusi konkretnya terhadap masalah stunting. Sedangkan Gibran  sebanyak apapun blunder yang dia lakukan  tetap tidak ada kontribusi positif untuk masyarakat. @jtapart https://t.co/FQY55hcJ0g,0,0,0,0,in,1679706648951279617,1732960459668721723,AsrafTubag,https://twitter.com/AsrafTubag/status/1732960459668721723,,kediri,kediri,,
1330,Sat Dec 09 15:20:09 +0000 2023,1733506829743997298,Dukungan masyarakat DKI terhadap Prabowo dan Gibran adalah bukti solidaritas untuk membangun Jakarta yang lebih baik. @putrosapto  https://t.co/gVhFUJdaXm,0,0,0,0,in,1675689531797012480,1733506829743997298,SumarjoHarto,https://twitter.com/SumarjoHarto/status/1733506829743997298,,pasuruan,pasuruan,,
1331,Fri Dec 08 03:41:19 +0000 2023,1732968573369524637,Ganjar selalu ada di tengah-tengah masyarakat  bukan hanya muncul saat kampanye seperti Gibran. @Okkynovo  https://t.co/iuTB9lhk3v,0,0,0,0,in,1682292187076386816,1732968573369524637,rahmanandi40708,https://twitter.com/rahmanandi40708/status/1732968573369524637,,malang,malang,,
1334,Sat Dec 09 15:13:43 +0000 2023,1733505208066662824,Masyarakat bersatu dalam tekad untuk mendukung Prabowo dan Gibran  percaya bahwa mereka adalah kunci untuk mengukir sejarah positif di ibu kota. @ovltinetrvis  https://t.co/zX4NONMDOS,0,0,0,0,in,1675442918558154752,1733505208066662824,dian_katriya,https://twitter.com/dian_katriya/status/1733505208066662824,,madiun,madiun,,
1337,Sun Dec 10 14:44:13 +0000 2023,1733860175092797745,Kedekatan Prabowo-Gibran mencerminkan persatuan yang sangat dihargai oleh masyarakat Jateng. @muskababi  https://t.co/ayabGjIq0R,0,0,0,0,in,1697531085071204352,1733860175092797745,RanggaBimex,https://twitter.com/RanggaBimex/status/1733860175092797745,,probolinggo,probolinggo,,
1340,Mon Dec 11 05:59:14 +0000 2023,1734090446702530714,Warga Jatim melihat Prabowo-Gibran sebagai pemimpin yang lebih dekat dan responsif terhadap aspirasi masyarakat setempat. @ikaputrisolicha  https://t.co/x9RU1lxkL5,0,0,0,0,in,1698657118763790336,1734090446702530714,SidikkPermanaa,https://twitter.com/SidikkPermanaa/status/1734090446702530714,,blitar,blitar,,
1341,Fri Dec 08 03:08:55 +0000 2023,1732960421290926145,Ganjar tidak pernah membuat kesalahan yang merugikan masyarakat  sebaliknya  Gibran terlalu sering membuat blunder yang mengundang kritik @lasciviouscorpy  https://t.co/st6mowhpL2,0,0,0,0,in,1689540683806429184,1732960421290926145,kkarinadarwin,https://twitter.com/kkarinadarwin/status/1732960421290926145,,batu,batu,,
1342,Wed Dec 06 05:59:12 +0000 2023,1732278496289017962,Dorongan positif dari mantan kepala desa di Kota/Kabupaten Cirebon untuk Prabowo-Gibran. https://t.co/KPBnxtBdsg,0,0,0,0,in,1701874011851120640,1732278496289017962,lulalulu441134,https://twitter.com/lulalulu441134/status/1732278496289017962,https://pbs.twimg.com/ext_tw_video_thumb/1732278445227606016/pu/img/LJGWqsMg9pcaoHfK.jpg,jombang,jombang,,
1344,Sat Dec 09 13:40:48 +0000 2023,1733481824733831339,"Arti karunia"" dalam nama Gibran menjadi dasar keyakinan bahwa kepemimpinan ini akan membawa berkah bagi masyarakat Jakarta. @peachesyh0  https://t.co/9NGVZAV3P4""",0,0,0,0,in,1676128310374563845,1733481824733831339,ipahsumarni,https://twitter.com/ipahsumarni/status/1733481824733831339,,blitar,blitar,,
1345,Wed Dec 06 06:11:27 +0000 2023,1732281581040209925,Mantan Kepala Desa bersatu padu: Prabowo-Gibran pilihan kami untuk membawa perubahan positif https://t.co/2EZmklttYJ,0,0,0,0,in,1683676998848356352,1732281581040209925,arosy24918,https://twitter.com/arosy24918/status/1732281581040209925,https://pbs.twimg.com/ext_tw_video_thumb/1732281511871938560/pu/img/ObeWUVfFAZRTmfq6.jpg,jember,jember,,
1346,Sat Dec 09 16:17:50 +0000 2023,1733521345861050786,[PILIHAN BEDA BOLEH  YANG PENTING RUKUN]  Cawapres Koalisi Indonesia Maju  #Gibran Rakabuming Raka menghadiri deklarasi dukungan buruh pelabuhan di Rusun Cilincing  Jakarta Utara  Sabtu  9 Desember 2023.   #gibranrakabuming #deklarasiburuhpelabuhan #koalisindonesiamaju #promedia https://t.co/QKozkCfM9g,0,1,0,0,in,1668262273561817092,1733521345861050786,aboutmalang_com,https://twitter.com/aboutmalang_com/status/1733521345861050786,https://pbs.twimg.com/ext_tw_video_thumb/1733520627502649344/pu/img/mWv36QHee0Y399Y-.jpg,malang,malang,,
1347,Wed Dec 06 05:54:07 +0000 2023,1732277215851954481,Dukungan tanpa batas dari mantan kepala desa di Kota/Kabupaten Cirebon untuk Prabowo-Gibran. https://t.co/mFpSSmipbb,0,0,0,0,in,1715558596145225728,1732277215851954481,nasruljas42,https://twitter.com/nasruljas42/status/1732277215851954481,https://pbs.twimg.com/ext_tw_video_thumb/1732277165658611712/pu/img/FCRir_nVm-PsMRi0.jpg,"kepanjen, indonesia",kepanjen,indonesia,
1348,Wed Dec 06 05:47:18 +0000 2023,1732275503485313179,Suara bulat mantan kades menghadirkan harapan baru  membantu Prabowo-Gibran merancang masa depan positif https://t.co/HrNeXAqkFp,0,0,0,0,in,1715332390602817537,1732275503485313179,AicaNana46440,https://twitter.com/AicaNana46440/status/1732275503485313179,https://pbs.twimg.com/ext_tw_video_thumb/1732275391929503744/pu/img/xOm170MrWinP9Nkl.jpg,lumajang,lumajang,,
1350,Sat Dec 09 15:39:46 +0000 2023,1733511765940711606,"Kepercayaan masyarakat terhadap Prabowo dan Gibran sejalan dengan makna karunia"" yang tersemat dalam nama Gibran. @rnaldyak  https://t.co/EQZ4SKhjom""",0,0,0,0,in,1698623876669022209,1733511765940711606,RIndrawann,https://twitter.com/RIndrawann/status/1733511765940711606,,madiun,madiun,,
1351,Wed Dec 06 05:52:14 +0000 2023,1732276743489433953,Dukungan positif dari mantan pemimpin desa untuk visi Prabowo-Gibran. https://t.co/PXeWe8uA5g,0,0,0,0,in,1701529388964311040,1732276743489433953,Agusbagus369979,https://twitter.com/Agusbagus369979/status/1732276743489433953,https://pbs.twimg.com/ext_tw_video_thumb/1732276635280490496/pu/img/_ESCjLs1kwTRFucT.jpg,lumajang,lumajang,,
1352,Wed Dec 06 05:42:56 +0000 2023,1732274401637507261,Mantan Kepala Desa bersatu dalam keyakinan positif: Prabowo-Gibran membawa harapan perubahan yang baik. https://t.co/PoGMyzPeEv,0,0,0,0,in,1702178746915340288,1732274401637507261,Sukmaindah75012,https://twitter.com/Sukmaindah75012/status/1732274401637507261,https://pbs.twimg.com/ext_tw_video_thumb/1732274291113447425/pu/img/wWxUqM_hOnk9gFWO.jpg,nganjuk,nganjuk,,
1353,Sat Dec 09 12:33:43 +0000 2023,1733464943687868923,Prabowo dan Gibran dianggap sebagai garda terdepan dalam memperkuat resiliensi masyarakat di tengah tantangan global. @masde_jwn  https://t.co/up1BLVWz9p,0,0,0,0,in,1676804233914642432,1733464943687868923,umimaisaroh_,https://twitter.com/umimaisaroh_/status/1733464943687868923,,"pasuruan, indonesia",pasuruan,indonesia,
1354,Wed Dec 06 05:29:12 +0000 2023,1732270946252399034,Mantan Kepala Desa yakin  bersama Prabowo-Gibran  kita bisa wujudkan perubahan positif. https://t.co/HCGMOO5hZt,0,0,0,0,in,1688431754531786753,1732270946252399034,desvitadesiyant,https://twitter.com/desvitadesiyant/status/1732270946252399034,https://pbs.twimg.com/ext_tw_video_thumb/1732270895413239808/pu/img/jokaZE0UVO5oQ5qK.jpg,"trenggalek, indonesia",trenggalek,indonesia,
1355,Wed Dec 06 06:11:21 +0000 2023,1732281553932423379,Dukungan positif mantan pemimpin desa untuk Prabowo-Gibran: Bersama kita raih perubahan yang lebih baik. https://t.co/w4SzXM7WcR,0,0,0,0,in,1698902658936143873,1732281553932423379,DaffaGaliah,https://twitter.com/DaffaGaliah/status/1732281553932423379,https://pbs.twimg.com/ext_tw_video_thumb/1732281443118915584/pu/img/hg04-Suy0UjOrgUg.jpg,"bondowoso, indonesia",bondowoso,indonesia,
1356,Sun Dec 10 14:30:30 +0000 2023,1733856723226759200,Masyarakat Jateng mengapresiasi visi Prabowo-Gibran yang memprioritaskan persatuan dan keberagaman. @mengunyahlangit  https://t.co/1ML0AhfXfw,0,0,0,0,in,1698624420221452288,1733856723226759200,BintanggYuliaa,https://twitter.com/BintanggYuliaa/status/1733856723226759200,,malang,malang,,
1358,Wed Dec 06 06:16:21 +0000 2023,1732282814295376375,Suara bulat ratusan mantan kades  menetapkan fondasi kokoh dukungan untuk Prabowo-Gibran di Pilpres 2024 https://t.co/BguBCQjDi7,0,0,0,0,in,1685916445920940032,1732282814295376375,bin_dr50939,https://twitter.com/bin_dr50939/status/1732282814295376375,https://pbs.twimg.com/ext_tw_video_thumb/1732282762072367104/pu/img/8bnJW6GmjOVkuB4o.jpg,"trenggalek, indonesia",trenggalek,indonesia,
1359,Fri Dec 08 03:18:57 +0000 2023,1732962942944268703,Warga Jawa Barat yakin  Ganjar adalah pemimpin yang peduli dan mengerti kebutuhan rakyat. Tidak seperti Gibran yang terus mencari sensasi tanpa memberikan kontribusi nyata untuk kesejahteraan masyarakat. @kogituergosum https://t.co/s3Yhr61flR,0,0,0,0,in,1683672311327772672,1732962942944268703,natanvirgoo_,https://twitter.com/natanvirgoo_/status/1732962942944268703,,kediri,kediri,,
1360,Sat Dec 09 12:46:49 +0000 2023,1733468238988870127,Sebagai wujud jibrān  dukungan masyarakat adalah bentuk penghargaan kepada Prabowo dan Gibran sebagai pemimpin yang diharapkan. @Lyyaaaaa3  https://t.co/1ML0AhfXfw,0,0,0,0,in,1698624420221452288,1733468238988870127,BintanggYuliaa,https://twitter.com/BintanggYuliaa/status/1733468238988870127,,malang,malang,,
1361,Fri Dec 08 03:06:32 +0000 2023,1732959819420893446,Di mata warga Jabar  Ganjar adalah figur yang memiliki kepedulian besar terhadap kesejahteraan masyarakat  sebaliknya Gibran lebih suka mencari kontroversi tanpa memberikan solusi konkret. @luviourri https://t.co/QjgsK2C3Y0,0,0,0,0,in,1687133122322972672,1732959819420893446,hankmall,https://twitter.com/hankmall/status/1732959819420893446,,pasuruan,pasuruan,,
1362,Fri Dec 08 04:15:25 +0000 2023,1732977156110860676,Ganjar menunjukkan komitmen yang kuat terhadap kemajuan bangsa  sebaliknya  Gibran terkesan hanya mencari perhatian dengan blunder-blunder kampanyenya yang kurang matang. @wibujasun  https://t.co/rNqs39s0U2,0,0,0,0,in,1689928161717518336,1732977156110860676,yyykeisha,https://twitter.com/yyykeisha/status/1732977156110860676,,kediri,kediri,,
1363,Fri Dec 08 04:04:06 +0000 2023,1732974306211307647,Ganjar adalah pemimpin yang mencerminkan nilai-nilai kejujuran dan integritas  sementara Gibran terus membuat blunder yang merugikan dirinya sendiri. Warga Jabar memilih pemimpin yang dapat dipercaya. @souvereigs https://t.co/lJ2Wr3H0bT,0,0,0,0,in,1679780374279495682,1732974306211307647,TiniSetyani,https://twitter.com/TiniSetyani/status/1732974306211307647,,malang,malang,,
1364,Fri Dec 08 04:17:59 +0000 2023,1732977799219278330,Ganjar ga bikin malu  ga kayak Gibran yang blunder berkali-kali dalam kampanye. @tancjiro  https://t.co/Zc4vpofyKC,0,0,0,0,in,1679790741151965184,1732977799219278330,DeniHerwantoo,https://twitter.com/DeniHerwantoo/status/1732977799219278330,,probolinggo,probolinggo,,
1365,Fri Dec 08 04:04:22 +0000 2023,1732974372577857662,Ganjar tidak hanya berbicara  tapi juga bertindak. Berbeda dengan Gibran yang lebih sering membuat blunder dan tidak memberikan solusi nyata. @vrgiawn  https://t.co/hx9JKhvkYv,0,0,0,0,in,1684852428104192000,1732974372577857662,gnwnalwi,https://twitter.com/gnwnalwi/status/1732974372577857662,,batu,batu,,
1366,Fri Dec 08 04:08:42 +0000 2023,1732975464460025914,Warga Jabar butuh pemimpin cerdas  bukan yang suka blunder kayak Gibran terus. @tanakamaitoz  https://t.co/nnkOea6hkK,0,0,0,0,in,1679396541151477760,1732975464460025914,dodi_hamri,https://twitter.com/dodi_hamri/status/1732975464460025914,,madiun,madiun,,
1367,Fri Dec 08 03:23:06 +0000 2023,1732963988051538418,Ganjar tidak hanya mendengarkan keluhan rakyat  tetapi juga memberikan solusi konkret  sedangkan Gibran lebih suka membuat blunder yang merugikan dirinya sendiri. @kazutorc  https://t.co/LUSvdRGTWh,0,0,0,0,in,1680837020149768193,1732963988051538418,adi_kusumaaa,https://twitter.com/adi_kusumaaa/status/1732963988051538418,,kediri,kediri,,
