full_text,text_clean,token,stop,stemmed,polarity_score,polarity
Mantan Kepala Desa mendukung positif: Prabowo-Gibran sebagai pemimpin untuk perubahan yang lebih baik. https://t.co/v5DBFNnby8,mantan kepala desa mendukung positif prabowogibran sebagai pemimpin untuk perubahan yang lebih baik,"['mantan', 'kepala', 'desa', 'mendukung', 'positif', 'prabowogibran', 'sebagai', 'pemimpin', 'untuk', 'perubahan', 'yang', 'lebih', 'baik']","['mantan', 'kepala', 'desa', 'mendukung', 'positif', 'prabowogibran', 'pemimpin', 'perubahan', 'lebih', 'baik']","['mantan', 'kepala', 'desa', 'dukung', 'positif', 'prabowogibran', 'pimpin', 'ubah', 'lebih', 'baik']",8,positive
Solidaritas tanpa batas: Mantan Kepala Desa bersama Prabowo-Gibran  visi untuk perubahan positif. https://t.co/cDlu6WXai3,solidaritas tanpa batas mantan kepala desa bersama prabowogibran visi untuk perubahan positif,"['solidaritas', 'tanpa', 'batas', 'mantan', 'kepala', 'desa', 'bersama', 'prabowogibran', 'visi', 'untuk', 'perubahan', 'positif']","['solidaritas', 'batas', 'mantan', 'kepala', 'desa', 'bersama', 'prabowogibran', 'visi', 'perubahan', 'positif']","['solidaritas', 'batas', 'mantan', 'kepala', 'desa', 'sama', 'prabowogibran', 'visi', 'ubah', 'positif']",3,positive
Solidaritas mantan pemimpin desa untuk Prabowo-Gibran: Bersama kita perubahan positif terwujud https://t.co/xUNmqLpOtv,solidaritas mantan pemimpin desa untuk prabowogibran bersama kita perubahan positif terwujud,"['solidaritas', 'mantan', 'pemimpin', 'desa', 'untuk', 'prabowogibran', 'bersama', 'kita', 'perubahan', 'positif', 'terwujud']","['solidaritas', 'mantan', 'pemimpin', 'desa', 'prabowogibran', 'bersama', 'perubahan', 'positif', 'terwujud']","['solidaritas', 'mantan', 'pimpin', 'desa', 'prabowogibran', 'sama', 'ubah', 'positif', 'wujud']",6,positive
Bersama Prabowo-Gibran  mantan pemimpin desa optimis pada masa depan yang penuh harapan. https://t.co/3NFwywsfyN,bersama prabowogibran mantan pemimpin desa optimis pada masa depan yang penuh harapan,"['bersama', 'prabowogibran', 'mantan', 'pemimpin', 'desa', 'optimis', 'pada', 'masa', 'depan', 'yang', 'penuh', 'harapan']","['bersama', 'prabowogibran', 'mantan', 'pemimpin', 'desa', 'optimis', 'masa', 'depan', 'penuh', 'harapan']","['sama', 'prabowogibran', 'mantan', 'pimpin', 'desa', 'optimis', 'masa', 'depan', 'penuh', 'harap']",0,positive
Suara bulat ratusan mantan kades Cirebon  menyuarakan harapan baru dengan Prabowo-Gibran https://t.co/6bjdBcUDd9,suara bulat ratusan mantan kades cirebon menyuarakan harapan baru dengan prabowogibran,"['suara', 'bulat', 'ratusan', 'mantan', 'kades', 'cirebon', 'menyuarakan', 'harapan', 'baru', 'dengan', 'prabowogibran']","['suara', 'bulat', 'ratusan', 'mantan', 'kades', 'cirebon', 'menyuarakan', 'harapan', 'baru', 'prabowogibran']","['suara', 'bulat', 'ratus', 'mantan', 'kades', 'cirebon', 'suara', 'harap', 'baru', 'prabowogibran']",-4,negative
Suara bulat ratusan mantan kades  menetapkan fondasi kokoh dukungan untuk Prabowo-Gibran di Pilpres 2024 https://t.co/BguBCQjDi7,suara bulat ratusan mantan kades menetapkan fondasi kokoh dukungan untuk prabowogibran di pilpres,"['suara', 'bulat', 'ratusan', 'mantan', 'kades', 'menetapkan', 'fondasi', 'kokoh', 'dukungan', 'untuk', 'prabowogibran', 'di', 'pilpres']","['suara', 'bulat', 'ratusan', 'mantan', 'kades', 'menetapkan', 'fondasi', 'kokoh', 'dukungan', 'prabowogibran', 'pilpres']","['suara', 'bulat', 'ratus', 'mantan', 'kades', 'tetap', 'fondasi', 'kokoh', 'dukung', 'prabowogibran', 'pilpres']",1,positive
Semangat! Ratusan Mantan Kades di Cirebon dukung Prabowo-Gibran.   #Parlemen404 PurnaKuwu DukungPragibs https://t.co/l4afMDuFPp,semangat ratusan mantan kades di cirebon dukung prabowogibran purnakuwu dukungpragibs,"['semangat', 'ratusan', 'mantan', 'kades', 'di', 'cirebon', 'dukung', 'prabowogibran', 'purnakuwu', 'dukungpragibs']","['semangat', 'ratusan', 'mantan', 'kades', 'cirebon', 'dukung', 'prabowogibran', 'purnakuwu', 'dukungpragibs']","['semangat', 'ratus', 'mantan', 'kades', 'cirebon', 'dukung', 'prabowogibran', 'purnakuwu', 'dukungpragibs']",4,positive
Mantan Kepala Desa bersatu dalam keyakinan positif: Prabowo-Gibran membawa harapan perubahan yang baik. https://t.co/PoGMyzPeEv,mantan kepala desa bersatu dalam keyakinan positif prabowogibran membawa harapan perubahan yang baik,"['mantan', 'kepala', 'desa', 'bersatu', 'dalam', 'keyakinan', 'positif', 'prabowogibran', 'membawa', 'harapan', 'perubahan', 'yang', 'baik']","['mantan', 'kepala', 'desa', 'bersatu', 'keyakinan', 'positif', 'prabowogibran', 'membawa', 'harapan', 'perubahan', 'baik']","['mantan', 'kepala', 'desa', 'satu', 'yakin', 'positif', 'prabowogibran', 'bawa', 'harap', 'ubah', 'baik']",6,positive
Dukungan mantan pemimpin desa untuk Prabowo-Gibran  keyakinan akan perubahan positif yang mencerahkan. https://t.co/LcCil1MqPo,dukungan mantan pemimpin desa untuk prabowogibran keyakinan akan perubahan positif yang mencerahkan,"['dukungan', 'mantan', 'pemimpin', 'desa', 'untuk', 'prabowogibran', 'keyakinan', 'akan', 'perubahan', 'positif', 'yang', 'mencerahkan']","['dukungan', 'mantan', 'pemimpin', 'desa', 'prabowogibran', 'keyakinan', 'perubahan', 'positif', 'mencerahkan']","['dukung', 'mantan', 'pimpin', 'desa', 'prabowogibran', 'yakin', 'ubah', 'positif', 'cerah']",8,positive
Dari sudut pandang pemimpin lokal  Prabowo-Gibran: penjaga keamanan yang profesional.   #Parlemen404 PurnaKuwu DukungPragibs https://t.co/POl9NIFoi2,dari sudut pandang pemimpin lokal prabowogibran penjaga keamanan yang profesional purnakuwu dukungpragibs,"['dari', 'sudut', 'pandang', 'pemimpin', 'lokal', 'prabowogibran', 'penjaga', 'keamanan', 'yang', 'profesional', 'purnakuwu', 'dukungpragibs']","['sudut', 'pandang', 'pemimpin', 'lokal', 'prabowogibran', 'penjaga', 'keamanan', 'profesional', 'purnakuwu', 'dukungpragibs']","['sudut', 'pandang', 'pimpin', 'lokal', 'prabowogibran', 'jaga', 'aman', 'profesional', 'purnakuwu', 'dukungpragibs']",0,positive
Kesatuan mantan pemimpin desa untuk perubahan positif: Prabowo-Gibran sebagai katalisator perubahan. https://t.co/0oUgi6JniP,kesatuan mantan pemimpin desa untuk perubahan positif prabowogibran sebagai katalisator perubahan,"['kesatuan', 'mantan', 'pemimpin', 'desa', 'untuk', 'perubahan', 'positif', 'prabowogibran', 'sebagai', 'katalisator', 'perubahan']","['kesatuan', 'mantan', 'pemimpin', 'desa', 'perubahan', 'positif', 'prabowogibran', 'katalisator', 'perubahan']","['satu', 'mantan', 'pimpin', 'desa', 'ubah', 'positif', 'prabowogibran', 'katalisator', 'ubah']",3,positive
Mantan Kepala Desa yakin bersama Prabowo-Gibran akan membawa perubahan positif untuk kemajuan desa. https://t.co/grAlUxywRz,mantan kepala desa yakin bersama prabowogibran akan membawa perubahan positif untuk kemajuan desa,"['mantan', 'kepala', 'desa', 'yakin', 'bersama', 'prabowogibran', 'akan', 'membawa', 'perubahan', 'positif', 'untuk', 'kemajuan', 'desa']","['mantan', 'kepala', 'desa', 'yakin', 'bersama', 'prabowogibran', 'membawa', 'perubahan', 'positif', 'kemajuan', 'desa']","['mantan', 'kepala', 'desa', 'yakin', 'sama', 'prabowogibran', 'bawa', 'ubah', 'positif', 'maju', 'desa']",5,positive
@kikysaputrii klo ikut debat nya pak @prabowo   dari dulu (tahun 2019 dan tahun sebelumnya) dia selalu setuju dengan ide bagus dari lawan. malah kesannya agak laen sih (karna doi cuma modal setuju aja  tanpa bawa gagasan),klo ikut debat nya pak dari dulu tahun dan tahun sebelumnya dia selalu setuju dengan ide bagus dari lawan malah kesannya agak laen sih karna doi cuma modal setuju aja tanpa bawa gagasan,"['klo', 'ikut', 'debat', 'nya', 'pak', 'dari', 'dulu', 'tahun', 'dan', 'tahun', 'sebelumnya', 'dia', 'selalu', 'setuju', 'dengan', 'ide', 'bagus', 'dari', 'lawan', 'malah', 'kesannya', 'agak', 'laen', 'sih', 'karna', 'doi', 'cuma', 'modal', 'setuju', 'aja', 'tanpa', 'bawa', 'gagasan']","['klo', 'ikut', 'debat', 'nya', 'pak', 'dulu', 'tahun', 'tahun', 'sebelumnya', 'selalu', 'setuju', 'ide', 'bagus', 'lawan', 'malah', 'kesannya', 'laen', 'sih', 'karna', 'doi', 'cuma', 'modal', 'setuju', 'aja', 'bawa', 'gagasan']","['klo', 'ikut', 'debat', 'nya', 'pak', 'dulu', 'tahun', 'tahun', 'belum', 'selalu', 'tuju', 'ide', 'bagus', 'lawan', 'malah', 'kesan', 'laen', 'sih', 'karna', 'doi', 'cuma', 'modal', 'tuju', 'aja', 'bawa', 'gagas']",-15,negative
Dukungan positif mantan pemimpin desa untuk Prabowo-Gibran: Bersama kita raih masa depan yang lebih baik. https://t.co/e59cJnogLq,dukungan positif mantan pemimpin desa untuk prabowogibran bersama kita raih masa depan yang lebih baik,"['dukungan', 'positif', 'mantan', 'pemimpin', 'desa', 'untuk', 'prabowogibran', 'bersama', 'kita', 'raih', 'masa', 'depan', 'yang', 'lebih', 'baik']","['dukungan', 'positif', 'mantan', 'pemimpin', 'desa', 'prabowogibran', 'bersama', 'raih', 'masa', 'depan', 'lebih', 'baik']","['dukung', 'positif', 'mantan', 'pimpin', 'desa', 'prabowogibran', 'sama', 'raih', 'masa', 'depan', 'lebih', 'baik']",13,positive
Solidaritas tanpa ragu: Mantan Kepala Desa yakin pada Prabowo-Gibran untuk membawa perubahan positif. https://t.co/CxGc5O3KiS,solidaritas tanpa ragu mantan kepala desa yakin pada prabowogibran untuk membawa perubahan positif,"['solidaritas', 'tanpa', 'ragu', 'mantan', 'kepala', 'desa', 'yakin', 'pada', 'prabowogibran', 'untuk', 'membawa', 'perubahan', 'positif']","['solidaritas', 'ragu', 'mantan', 'kepala', 'desa', 'yakin', 'prabowogibran', 'membawa', 'perubahan', 'positif']","['solidaritas', 'ragu', 'mantan', 'kepala', 'desa', 'yakin', 'prabowogibran', 'bawa', 'ubah', 'positif']",-1,negative
Prabowo  kepedulianmu pada petani sebatas ucapan kosong! https://t.co/gIZv3nOnec,prabowo kepedulianmu pada petani sebatas ucapan kosong,"['prabowo', 'kepedulianmu', 'pada', 'petani', 'sebatas', 'ucapan', 'kosong']","['prabowo', 'kepedulianmu', 'petani', 'sebatas', 'ucapan', 'kosong']","['prabowo', 'peduli', 'tani', 'batas', 'ucap', 'kosong']",-6,negative
@NoviBudi78 @aniesbaswedan @ganjarpranowo @prabowo Kalau cm edit tulisan mah gampang  dikira rakyat gak banyak yg nonton https://t.co/epzmlf7hcN,kalau cm edit tulisan mah gampang dikira rakyat gak banyak yg nonton,"['kalau', 'cm', 'edit', 'tulisan', 'mah', 'gampang', 'dikira', 'rakyat', 'gak', 'banyak', 'yg', 'nonton']","['kalau', 'cm', 'edit', 'tulisan', 'mah', 'gampang', 'dikira', 'rakyat', 'gak', 'banyak', 'yg', 'nonton']","['kalau', 'cm', 'edit', 'tulis', 'mah', 'gampang', 'kira', 'rakyat', 'gak', 'banyak', 'yg', 'nonton']",0,positive
Mantan Kades memberikan contoh positif dengan mendukung Prabowo-Gibran.   #Parlemen404 PurnaKuwu DukungPragibs https://t.co/E4JWTqfrpZ,mantan kades memberikan contoh positif dengan mendukung prabowogibran purnakuwu dukungpragibs,"['mantan', 'kades', 'memberikan', 'contoh', 'positif', 'dengan', 'mendukung', 'prabowogibran', 'purnakuwu', 'dukungpragibs']","['mantan', 'kades', 'memberikan', 'contoh', 'positif', 'mendukung', 'prabowogibran', 'purnakuwu', 'dukungpragibs']","['mantan', 'kades', 'beri', 'contoh', 'positif', 'dukung', 'prabowogibran', 'purnakuwu', 'dukungpragibs']",5,positive
Suara bulat mantan kades menghadirkan harapan baru  membantu Prabowo-Gibran merancang masa depan positif https://t.co/HrNeXAqkFp,suara bulat mantan kades menghadirkan harapan baru membantu prabowogibran merancang masa depan positif,"['suara', 'bulat', 'mantan', 'kades', 'menghadirkan', 'harapan', 'baru', 'membantu', 'prabowogibran', 'merancang', 'masa', 'depan', 'positif']","['suara', 'bulat', 'mantan', 'kades', 'menghadirkan', 'harapan', 'baru', 'membantu', 'prabowogibran', 'merancang', 'masa', 'depan', 'positif']","['suara', 'bulat', 'mantan', 'kades', 'hadir', 'harap', 'baru', 'bantu', 'prabowogibran', 'rancang', 'masa', 'depan', 'positif']",-3,negative
I secretly wished this is (jokingly  of course) how Gibran will shut Anies remark on debate. Then  Prabowo will dance as soon as Gibran shut his mouth.,secretly wished this is jokingly of course how gibran will shut anies remark on debate then prabowo will dance as soon as gibran shut his mouth,"['secretly', 'wished', 'this', 'is', 'jokingly', 'of', 'course', 'how', 'gibran', 'will', 'shut', 'anies', 'remark', 'on', 'debate', 'then', 'prabowo', 'will', 'dance', 'as', 'soon', 'as', 'gibran', 'shut', 'his', 'mouth']","['secretly', 'wished', 'this', 'is', 'jokingly', 'of', 'course', 'how', 'gibran', 'will', 'shut', 'anies', 'remark', 'on', 'debate', 'then', 'prabowo', 'will', 'dance', 'as', 'soon', 'as', 'gibran', 'shut', 'his', 'mouth']","['secretly', 'wished', 'this', 'is', 'jokingly', 'of', 'course', 'how', 'gibran', 'will', 'shut', 'anies', 'remark', 'on', 'debate', 'then', 'prabowo', 'will', 'dance', 'as', 'soon', 'as', 'gibran', 'shut', 'his', 'mouth']",0,positive
Prabowo kok kayaknya nggak bisa bedain antara kepemimpinan dan kekuasaan pribadi  ya? @zeldaleaf  Gemoy Penculik https://t.co/YPNkGJ7wYB,prabowo kok kayaknya nggak bisa bedain antara kepemimpinan dan kekuasaan pribadi ya gemoy penculik,"['prabowo', 'kok', 'kayaknya', 'nggak', 'bisa', 'bedain', 'antara', 'kepemimpinan', 'dan', 'kekuasaan', 'pribadi', 'ya', 'gemoy', 'penculik']","['prabowo', 'kok', 'kayaknya', 'bedain', 'kepemimpinan', 'kekuasaan', 'pribadi', 'gemoy', 'penculik']","['prabowo', 'kok', 'kayak', 'bedain', 'pimpin', 'kuasa', 'pribadi', 'gemoy', 'culik']",0,positive
Bagaimana mungkin Prabowo dianggap sebagai pemimpin yang dapat diandalkan ketika dia terlibat dalam tindakan yang mencoreng nama baik bangsa? @sweetcherry0297  Gemoy Penculik https://t.co/kabyhfvEMo,bagaimana mungkin prabowo dianggap sebagai pemimpin yang dapat diandalkan ketika dia terlibat dalam tindakan yang mencoreng nama baik bangsa gemoy penculik,"['bagaimana', 'mungkin', 'prabowo', 'dianggap', 'sebagai', 'pemimpin', 'yang', 'dapat', 'diandalkan', 'ketika', 'dia', 'terlibat', 'dalam', 'tindakan', 'yang', 'mencoreng', 'nama', 'baik', 'bangsa', 'gemoy', 'penculik']","['bagaimana', 'mungkin', 'prabowo', 'dianggap', 'pemimpin', 'diandalkan', 'terlibat', 'tindakan', 'mencoreng', 'nama', 'baik', 'bangsa', 'gemoy', 'penculik']","['bagaimana', 'mungkin', 'prabowo', 'anggap', 'pimpin', 'andal', 'libat', 'tindak', 'coreng', 'nama', 'baik', 'bangsa', 'gemoy', 'culik']",5,positive
Sorak-sorai! Ratusan Mantan Kades Cirebon yakin Prabowo-Gibran pilihan tepat!   #Parlemen404 PurnaKuwu DukungPragibs https://t.co/FIphkd1nSt,soraksorai ratusan mantan kades cirebon yakin prabowogibran pilihan tepat purnakuwu dukungpragibs,"['soraksorai', 'ratusan', 'mantan', 'kades', 'cirebon', 'yakin', 'prabowogibran', 'pilihan', 'tepat', 'purnakuwu', 'dukungpragibs']","['soraksorai', 'ratusan', 'mantan', 'kades', 'cirebon', 'yakin', 'prabowogibran', 'pilihan', 'tepat', 'purnakuwu', 'dukungpragibs']","['soraksorai', 'ratus', 'mantan', 'kades', 'cirebon', 'yakin', 'prabowogibran', 'pilih', 'tepat', 'purnakuwu', 'dukungpragibs']",-2,negative
Kecewa banget sama Prabowo  gak sesuai sama ekspektasi kita semua. @zaidsc33  Gemoy Penculik https://t.co/7GmkVOajG3,kecewa banget sama prabowo gak sesuai sama ekspektasi kita semua gemoy penculik,"['kecewa', 'banget', 'sama', 'prabowo', 'gak', 'sesuai', 'sama', 'ekspektasi', 'kita', 'semua', 'gemoy', 'penculik']","['kecewa', 'banget', 'sama', 'prabowo', 'gak', 'sesuai', 'sama', 'ekspektasi', 'semua', 'gemoy', 'penculik']","['kecewa', 'banget', 'sama', 'prabowo', 'gak', 'sesuai', 'sama', 'ekspektasi', 'semua', 'gemoy', 'culik']",7,positive
Keputusan mantan Kades menunjukkan dukungan yang kuat terhadap Prabowo-Gibran.   #Parlemen404 PurnaKuwu DukungPragibs https://t.co/L8l0y3tZjy,keputusan mantan kades menunjukkan dukungan yang kuat terhadap prabowogibran purnakuwu dukungpragibs,"['keputusan', 'mantan', 'kades', 'menunjukkan', 'dukungan', 'yang', 'kuat', 'terhadap', 'prabowogibran', 'purnakuwu', 'dukungpragibs']","['keputusan', 'mantan', 'kades', 'menunjukkan', 'dukungan', 'kuat', 'prabowogibran', 'purnakuwu', 'dukungpragibs']","['putus', 'mantan', 'kades', 'tunjuk', 'dukung', 'kuat', 'prabowogibran', 'purnakuwu', 'dukungpragibs']",-2,negative
Ratusan Mantan Kades Cirebon  pilihan yang tepat  dukung Prabowo-Gibran!   #Parlemen404 PurnaKuwu DukungPragibs https://t.co/sOkNcaZqj5,ratusan mantan kades cirebon pilihan yang tepat dukung prabowogibran purnakuwu dukungpragibs,"['ratusan', 'mantan', 'kades', 'cirebon', 'pilihan', 'yang', 'tepat', 'dukung', 'prabowogibran', 'purnakuwu', 'dukungpragibs']","['ratusan', 'mantan', 'kades', 'cirebon', 'pilihan', 'tepat', 'dukung', 'prabowogibran', 'purnakuwu', 'dukungpragibs']","['ratus', 'mantan', 'kades', 'cirebon', 'pilih', 'tepat', 'dukung', 'prabowogibran', 'purnakuwu', 'dukungpragibs']",-1,negative
@zy_zy_its_me @prabowo @gibran_tweet asoy geboy...✌️🫰☺️,asoy geboy,"['asoy', 'geboy']","['asoy', 'geboy']","['asoy', 'geboy']",0,positive
Wah  Pak Mantan Kades kita memang pilihan yang tepat  dukung Prabowo-Gibran!   #Parlemen404 PurnaKuwu DukungPragibs https://t.co/TN7oyOeFlR,wah pak mantan kades kita memang pilihan yang tepat dukung prabowogibran purnakuwu dukungpragibs,"['wah', 'pak', 'mantan', 'kades', 'kita', 'memang', 'pilihan', 'yang', 'tepat', 'dukung', 'prabowogibran', 'purnakuwu', 'dukungpragibs']","['wah', 'pak', 'mantan', 'kades', 'memang', 'pilihan', 'tepat', 'dukung', 'prabowogibran', 'purnakuwu', 'dukungpragibs']","['wah', 'pak', 'mantan', 'kades', 'memang', 'pilih', 'tepat', 'dukung', 'prabowogibran', 'purnakuwu', 'dukungpragibs']",1,positive
KISP: Prabowo Masih Terlihat Emosional Walau Sudah Lakukan Persiapan Matang Debat Capres https://t.co/n9YRBiMxJF,kisp prabowo masih terlihat emosional walau sudah lakukan persiapan matang debat capres,"['kisp', 'prabowo', 'masih', 'terlihat', 'emosional', 'walau', 'sudah', 'lakukan', 'persiapan', 'matang', 'debat', 'capres']","['kisp', 'prabowo', 'terlihat', 'emosional', 'lakukan', 'persiapan', 'matang', 'debat', 'capres']","['kisp', 'prabowo', 'lihat', 'emosional', 'laku', 'siap', 'matang', 'debat', 'capres']",7,positive
"@anasurbaningrum Setelah menonton lagi debat Capres semalam  dapat disimpulkan:  1. Anies : santun  pintar dan menguasai masalah.  2. Prabowo: emosional  literisasi rendah dan putus asa sehingga keluar kalimat jika tdk senang kami  jangan pilih"".  3. Ganjar: tenang dan literisasi bagus.""",setelah menonton lagi debat capres semalam dapat disimpulkan anies santun pintar dan menguasai masalah prabowo emosional literisasi rendah dan putus asa sehingga keluar kalimat jika tdk senang kami jangan pilih ganjar tenang dan literisasi bagus,"['setelah', 'menonton', 'lagi', 'debat', 'capres', 'semalam', 'dapat', 'disimpulkan', 'anies', 'santun', 'pintar', 'dan', 'menguasai', 'masalah', 'prabowo', 'emosional', 'literisasi', 'rendah', 'dan', 'putus', 'asa', 'sehingga', 'keluar', 'kalimat', 'jika', 'tdk', 'senang', 'kami', 'jangan', 'pilih', 'ganjar', 'tenang', 'dan', 'literisasi', 'bagus']","['menonton', 'debat', 'capres', 'semalam', 'disimpulkan', 'anies', 'santun', 'pintar', 'menguasai', 'masalah', 'prabowo', 'emosional', 'literisasi', 'rendah', 'putus', 'asa', 'keluar', 'kalimat', 'tdk', 'senang', 'jangan', 'pilih', 'ganjar', 'tenang', 'literisasi', 'bagus']","['tonton', 'debat', 'capres', 'malam', 'simpul', 'anies', 'santun', 'pintar', 'kuasa', 'masalah', 'prabowo', 'emosional', 'liter', 'rendah', 'putus', 'asa', 'keluar', 'kalimat', 'tdk', 'senang', 'jangan', 'pilih', 'ganjar', 'tenang', 'liter', 'bagus']",-10,negative
Justru yg dicontohkan @prabowo soal Pilkada DK itu yg dimaksud @aniesbaswedan pentingnya oposisi.  Setelah Prabowo menyebrang jd bagian pemerintah pd 2019  hanya sisakan @PKSejahtera &amp; @PDemokrat sbg oposisi  demokrasi redup. Lihatlah UU Ciptaker &amp; UU Kesehatan.  Masa lupa mas?,justru yg dicontohkan soal pilkada dk itu yg dimaksud pentingnya oposisi setelah prabowo menyebrang jd bagian pemerintah pd hanya sisakan amp sbg oposisi demokrasi redup lihatlah uu ciptaker amp uu kesehatan masa lupa mas,"['justru', 'yg', 'dicontohkan', 'soal', 'pilkada', 'dk', 'itu', 'yg', 'dimaksud', 'pentingnya', 'oposisi', 'setelah', 'prabowo', 'menyebrang', 'jd', 'bagian', 'pemerintah', 'pd', 'hanya', 'sisakan', 'amp', 'sbg', 'oposisi', 'demokrasi', 'redup', 'lihatlah', 'uu', 'ciptaker', 'amp', 'uu', 'kesehatan', 'masa', 'lupa', 'mas']","['justru', 'yg', 'dicontohkan', 'soal', 'pilkada', 'dk', 'yg', 'dimaksud', 'pentingnya', 'oposisi', 'prabowo', 'menyebrang', 'jd', 'bagian', 'pemerintah', 'pd', 'sisakan', 'amp', 'sbg', 'oposisi', 'demokrasi', 'redup', 'lihatlah', 'uu', 'ciptaker', 'amp', 'uu', 'kesehatan', 'masa', 'lupa', 'mas']","['justru', 'yg', 'contoh', 'soal', 'pilkada', 'dk', 'yg', 'maksud', 'penting', 'oposisi', 'prabowo', 'menyebrang', 'jd', 'bagi', 'perintah', 'pd', 'sisa', 'amp', 'sbg', 'oposisi', 'demokrasi', 'redup', 'lihat', 'uu', 'ciptaker', 'amp', 'uu', 'sehat', 'masa', 'lupa', 'mas']",-11,negative
